type,time
b,1.43578713
b,0.185494514
a,6.076690745
b,0.008460096
c,2.73157618
b,6.840397067
a,0.632222435
c,1.030424815
a,3.37462612
a,0.729807499
b,1.6038142
c,0.893341294
a,0.664447285
b,4.2560688
a,0.310145237
a,8.88392236
b,0.631044935
c,0.068725743
a,2.657775243
b,7.185256623
a,0.536181617
a,0.550549638
c,32.55089693
c,8.565682889
b,5.799238078
a,2.619622331
c,10.44763005
a,8.739742385
b,2.292144395
c,7.839155994
c,3.762960979
a,6.98618792
b,4.086061936
a,4.441177426
a,4.644406787
a,19.09202444
c,8.562089938
a,0.786643222
b,8.327973507
a,0.522850149
b,14.64566714
b,31.72924463
a,0.557507633
a,2.744007253
c,10.53265028
a,3.610088647
a,1.362953049
c,16.49952594
c,4.393882677
a,6.623261436
c,32.62521967
a,7.270997595
a,0.55421639
a,4.843760556
a,2.33585478
a,16.43738234
c,19.01191851
a,10.90108017
a,2.417192315
c,0.861034299
a,4.525525709
b,14.26694968
a,7.373970413
a,5.582863334
a,5.108386199
b,11.9148335
a,8.85517314
c,7.457144558
c,16.9102456
a,1.416701767
a,0.02238563
b,15.22947942
c,41.13106688
a,5.352761042
a,9.197779325
b,1.907961093
c,8.448696145
c,2.931598327
c,4.177731513
b,6.17030185
b,10.20090891
c,6.174119944
c,4.468054734
a,0.6880337
a,4.296598397
a,3.749788916
a,21.75955338
a,9.546106681
c,11.504591
a,7.830191934
a,14.65063943
a,2.496735931
a,8.118055262
a,2.387976125
c,4.1289515
a,17.06733629
b,0.528811526
b,12.4884531
b,2.708502043
b,0.56416136
a,7.330347572
b,18.04446693
c,17.37160033
a,7.737244693
b,21.13756282
a,5.481258631
b,5.784231871
a,4.533170671
a,8.337906496
b,1.233402632
b,5.365420129
b,6.233945533
a,2.659861085
a,2.91950414
b,2.202496602
a,1.303927386
c,20.92358494
c,0.782644654
a,3.084118182
b,2.930415038
a,3.276127216
a,2.216703025
c,9.259195886
c,9.959169989
a,2.894534338
a,0.348259132
a,11.17349834
a,1.985834304
c,1.920386939
a,5.637447214
a,0.437909564
c,7.503494641
b,0.927756986
a,30.71390085
b,7.130354203
c,7.580176415
b,14.04937055
a,3.400548268
a,2.099824534
c,4.952260042
a,7.458618329
a,4.213816088
b,0.036553444
b,2.633084457
a,0.71499703
b,15.82511114
c,3.574829274
c,10.49322371
a,10.12059578
b,0.886506226
b,9.602845184
c,6.588574992
a,2.104797855
a,1.212471009
b,14.9628502
a,16.37549329
c,18.87252708
c,2.302804049
b,3.347775601
a,0.43805226
a,7.168887611
b,12.75141351
c,12.76501728
c,10.53258344
b,0.183649298
a,4.993001525
a,0.538607103
a,4.410419534
a,0.307551436
a,3.901521098
a,0.737808225
a,4.606399476
a,2.635507011
a,1.522480885
a,9.33622886
b,11.37634542
b,17.61368619
c,21.43907601
a,2.113976649
a,0.566939821
c,17.68031242
b,8.136295296
a,5.73667032
a,2.30898024
a,4.283882943
a,1.621839195
a,1.837477335
a,1.067859151
b,8.789928578
a,0.0474914
a,0.012615575
a,1.752777216
a,5.600670888
a,7.40603174
a,2.757511062
c,5.384468869
a,0.40713752
c,3.912290256
b,4.517158717
a,2.097318297
c,10.14491354
a,3.214495217
a,6.442145668
a,1.507015012
b,16.42297587
a,0.859334748
b,11.83663138
a,1.483247394
a,15.53160027
b,1.70061025
a,18.57614776
b,3.320753697
b,3.212903291
a,0.962517769
b,21.91922213
c,1.424844144
a,0.379237416
a,1.808827184
b,32.19312315
b,16.01649019
a,20.79346592
c,8.180739637
a,4.749321821
a,7.672558827
c,8.699902724
b,25.73065028
c,1.504671844
b,6.241535112
c,5.566688203
b,1.031807207
a,2.020983535
a,0.556775343
a,2.104055888
c,2.123664751
c,0.28615142
b,1.380839462
a,2.561399555
c,14.87925738
a,4.651779104
c,5.068454496
b,5.512822755
a,0.119200698
c,9.232320981
a,31.98747984
a,3.489452111
b,13.58242808
a,3.089665074
a,7.939735865
b,2.612984933
c,5.870058984
c,12.13406461
b,7.133877481
b,7.986749194
b,0.257836878
a,2.528275063
c,8.33249066
a,8.730748249
b,11.0031404
a,8.445701417
b,10.08973083
b,1.809329324
b,20.27215953
b,8.089185999
a,0.53043873
b,2.831877887
b,3.148707266
a,7.41355109
a,3.387273878
b,3.632785857
c,4.98534366
c,3.181803431
c,25.82107408
c,1.31138091
a,7.589926105
a,4.511666086
c,7.288415078
a,2.439237621
a,2.63975
b,2.160066739
a,20.35410765
a,4.499908862
a,3.216716163
a,53.71470675
c,10.2501276
b,1.926367119
a,9.17093357
a,0.492571053
c,9.449421158
a,5.65910388
b,3.314449652
b,0.357729529
a,9.360364191
c,22.2566464
a,8.03052538
b,6.415882684
a,0.520957026
a,3.891711449
a,0.404119375
b,1.385457036
c,1.664696862
b,2.360842467
b,2.893226299
a,1.308189428
b,1.237581667
a,5.22590118
a,4.968889854
c,13.065911
b,3.696507879
b,1.480263196
a,7.116290691
b,6.736644128
b,4.671498895
b,7.433498785
b,1.523549899
a,15.15073765
b,4.909349889
b,3.902107552
a,2.570386408
b,7.155438357
a,4.943182417
a,1.179787224
c,3.949981874
a,1.898742563
a,7.452001785
a,8.385172113
a,4.194663474
a,15.45191583
a,5.128327781
a,12.55262121
c,16.22043852
b,5.888578688
a,1.729460319
a,9.077582145
b,24.47069438
b,7.265823608
b,1.949450962
b,12.15418046
b,15.61630502
a,2.852305626
a,1.697362214
b,3.60245873
a,0.324198641
a,0.041931563
a,7.083138376
b,1.078508242
a,0.863756994
a,1.467063262
a,1.412979574
a,12.2488298
c,1.326099178
c,6.524472074
a,1.501172709
c,1.472091405
b,4.332678573
b,4.564160492
b,1.351369854
b,5.843688972
a,1.266875984
b,1.976675719
a,1.832427005
a,7.039535483
a,5.090743127
a,1.081547797
c,4.880135953
b,25.30648398
b,5.157481808
a,0.804374206
a,7.132002552
b,6.828907974
a,0.283697294
a,3.227015059
a,0.599793748
b,0.607138313
a,2.540001837
a,0.259964715
a,5.996960923
c,6.686762981
c,3.331199505
a,4.071806012
a,1.001610452
b,3.004739393
a,11.84583294
a,3.608381248
b,10.00191598
a,2.261191085
a,10.33541228
a,2.127179371
a,0.175226592
c,5.164145967
b,2.558550641
b,2.295721862
c,8.730142749
a,11.21983436
b,8.424340948
a,0.177033674
b,10.55418115
a,7.055117432
a,1.214271297
b,0.832562177
a,16.68521501
a,2.318906297
b,4.040554512
c,16.8985872
b,5.610850533
a,0.47710035
b,6.141421303
c,7.067747842
b,0.129118324
a,22.56919206
a,5.501943603
b,0.66708079
c,21.06680733
a,3.441371352
b,3.95214995
c,24.44260253
b,4.348746907
c,8.776264398
b,6.726905453
b,0.458390351
a,1.266547833
a,0.407071423
b,1.520596176
c,5.191378873
a,11.77787145
b,2.927031569
a,10.54557446
b,11.0213128
a,1.717596839
c,24.48316535
a,0.439954561
b,16.67426418
a,0.87469127
a,0.078256741
b,1.095691841
a,3.630677813
b,0.855107289
a,10.07460055
a,1.883870785
a,1.815229293
b,0.058252005
b,0.520534746
b,2.728523403
b,9.215277083
a,7.952745978
b,4.07530899
a,2.970622103
c,22.91453927
a,1.257142688
a,6.622914718
b,6.838011868
c,15.78713129
a,1.010113885
b,4.679985277
a,0.88795659
a,3.889612728
b,33.30856889
a,1.3893822
a,7.442267444
b,24.2523798
b,1.571978264
b,13.83957089
b,3.726998311
c,7.138510709
b,1.566672716
a,1.758424763
a,6.596252979
a,4.445024328
a,7.407085113
a,2.895529321
a,9.000283423
a,1.586647744
a,5.955231366
a,5.383870429
a,3.345565978
b,10.07789127
b,19.01742367
b,24.40975702
b,26.58870533
a,2.161750267
b,19.01154546
a,4.563884848
b,6.541607871
a,5.237550074
b,6.20716542
b,0.464643694
b,2.5874246
b,6.265779316
c,1.099827969
a,1.193162034
a,2.546212922
c,15.00360709
b,7.282925121
c,29.90239955
b,2.242804807
a,0.392485312
a,1.267858651
c,2.57805659
b,2.342044625
a,2.165246867
b,1.439162314
a,3.335225482
a,7.965345122
c,8.534412197
b,8.996426664
a,5.550700435
a,2.30408031
b,1.67510983
a,2.808921936
a,2.075728974
a,6.217236323
b,14.53657275
a,0.219496023
a,1.586546297
a,1.545135537
a,0.942455637
a,15.22178409
a,8.858910047
a,1.207703056
b,1.25585337
a,12.36117835
a,10.02930533
a,2.10818022
c,4.490596834
b,28.57862429
b,3.948797874
b,3.195691224
a,0.298357236
a,0.836769282
a,10.82035418
c,10.89468236
a,0.725440061
a,11.68882354
c,6.386213941
a,1.740437618
a,3.072678787
a,0.384878073
b,7.100555479
b,21.89909352
b,6.111604169
c,1.764456877
a,13.04995888
b,3.955754489
a,7.9910722
a,0.152877392
a,2.017564929
b,4.257144988
c,0.172947723
b,28.15182905
c,9.106050038
b,15.99153775
b,13.98379597
c,41.89993459
c,10.91515202
b,3.815855192
a,3.086253945
b,20.09289461
a,1.245893745
a,5.035588941
a,4.020229851
b,21.2028286
b,31.18264203
b,0.300717992
a,6.98998139
a,11.54337293
b,9.344203099
b,2.424680475
a,2.060238782
a,3.104315845
a,0.535962216
a,1.256097907
a,5.035845483
a,0.081165032
b,11.20453453
a,18.0700771
b,22.89125883
b,0.932134916
c,8.13542505
b,0.571331369
b,2.822852299
a,0.445547069
a,1.110267518
b,0.38881214
b,4.311281778
a,0.072010153
c,7.300820266
b,22.23105514
a,9.403564045
a,4.946306262
b,14.73128121
a,2.849132917
c,3.512767339
a,1.309369297
a,6.578034088
a,20.25482421
a,0.946775976
b,11.54941672
c,6.083851606
c,18.41170645
c,4.839311247
a,9.428415224
b,12.56542703
b,10.09908243
b,5.915635585
a,4.716755627
a,8.339594924
a,7.947172589
a,1.175978335
c,12.93131839
a,3.027573978
a,4.493399792
c,2.153296098
a,0.938221632
a,3.652407508
c,3.348821774
a,5.6263594
a,3.281065044
b,1.503292691
b,4.240732829
a,0.645551702
a,3.615484233
b,30.67681714
b,17.82162573
a,1.977237669
a,0.237921922
a,5.680360188
b,19.40704466
b,2.885025952
a,5.025371222
a,4.74626475
c,11.49238241
c,4.905294231
a,11.9358014
a,8.708471402
c,38.30683147
b,6.461946472
a,9.549398589
a,4.000405976
a,2.348698354
c,15.71380815
a,1.217737914
b,7.712572969
b,4.929260582
a,3.461400361
b,1.885825045
c,7.19742407
a,6.81176519
a,0.265678114
a,0.606385593
b,5.098245587
a,2.511188476
a,2.59149065
b,2.936058078
b,18.39785527
a,15.9561051
a,0.85209586
a,0.563213853
b,28.60473598
a,3.038994351
a,9.302466055
a,7.450628029
b,4.104285512
b,15.35268341
a,3.078697585
a,0.916812837
a,22.01237011
a,0.646566652
c,7.029590662
c,13.163492
c,13.64906909
b,21.1620443
b,9.742328472
a,0.062318812
b,14.30008727
a,4.658244302
b,4.041839958
a,1.293225638
a,3.289589856
a,1.816048943
a,12.64758739
a,1.124393682
a,0.731869942
c,16.91091796
c,1.076467857
b,23.1012634
a,3.736454043
a,1.567157732
c,3.157487027
c,7.93076801
a,11.81919421
b,0.512696419
c,5.200759619
b,3.016520474
b,2.57416708
c,0.264401813
a,3.03631684
b,7.12136174
a,7.624421501
b,7.839514479
a,3.415999366
c,1.588223041
b,3.239624906
a,6.209372994
c,11.763104
a,2.864057249
b,0.092201028
b,13.75689785
b,5.937010459
a,8.25378378
a,3.193943943
a,1.113637197
a,0.726681869
b,12.82049067
a,3.622636306
a,1.30254538
c,1.181328311
b,12.04302828
a,4.16557264
b,9.84011513
c,44.58163846
b,28.24811551
b,3.011137202
b,22.19321218
c,24.70376002
a,3.071800091
a,0.43416769
b,14.80167255
a,1.152552949
a,1.657938149
a,2.542687312
b,1.633269161
a,13.96007738
a,1.585543312
a,2.045419913
a,6.422507902
b,7.136165873
b,16.71147449
a,10.01005433
a,0.486645985
c,1.93545179
b,1.418842878
b,9.584197104
a,9.08804656
a,14.29400712
b,15.46298252
a,3.440165117
b,4.198102022
b,5.512481384
a,3.438509712
a,6.855738521
b,1.381216276
a,0.602346398
a,5.441729291
b,1.341215111
b,1.256061355
a,2.592380801
b,3.204206795
b,10.08317833
b,4.901303738
a,6.195371118
c,9.139970084
c,1.609849972
a,0.740709251
a,1.263402849
b,7.260058954
a,6.613574074
a,12.00426091
c,5.053378935
a,4.41783668
b,2.433171786
c,25.27855301
a,2.44063139
b,3.489636846
a,0.83736581
b,15.66767272
a,13.23927374
b,10.37701409
a,5.428276215
a,0.614074657
a,6.977198273
c,20.25926985
b,0.973436352
c,18.46117049
b,6.110693863
a,1.401181947
a,13.81374982
c,23.16504286
a,10.49084742
a,0.276296887
b,0.700597128
b,20.13745816
b,3.255650524
c,34.02600862
b,4.162555389
b,4.0056924
a,4.116378465
c,7.251910166
a,0.728912594
b,1.728915587
a,3.38501981
a,2.02118675
c,1.30789056
b,1.496830063
a,1.021738509
a,0.606365013
b,2.308352393
a,3.308668796
c,6.750441706
b,1.085841513
b,8.140482917
a,7.319006214
a,12.05283957
a,30.95336847
a,0.46868912
b,15.43526891
a,6.35624066
b,29.72887413
b,2.838355606
b,4.471588045
b,1.345542701
c,0.265159281
a,3.43865555
a,0.767909274
c,5.495648659
b,7.280382843
b,7.321441279
b,1.943566337
a,5.032189004
a,4.855466414
b,5.712192207
b,9.950694754
b,9.130026526
b,0.430519976
a,2.618214553
c,13.35314359
b,11.08821482
b,0.592157786
a,6.939675528
a,3.962410351
a,1.622819169
c,3.018861915
b,3.833242888
b,14.10391778
b,26.53850418
b,3.411264107
b,1.159929529
b,4.228048049
a,1.668722768
b,14.63080779
c,28.79579901
c,12.05674628
b,6.005046895
b,4.119868174
b,4.993066806
b,8.817542441
b,22.34404158
b,1.417882994
c,2.736927159
c,8.172411602
b,13.86832142
a,2.250307636
a,0.083737916
a,0.512609765
a,0.123184924
c,5.353852953
a,1.308284683
a,8.612022651
c,11.21026449
b,2.151016619
a,10.54116414
c,20.40865596
a,13.5676908
a,0.472051514
a,8.932211267
b,4.300612744
b,2.798778225
b,1.133259025
a,8.408187793
a,0.976854354
b,0.015146766
b,11.88029325
a,2.070410918
a,7.931711387
b,18.8139521
b,6.660229778
c,15.2989709
b,1.893854108
b,1.880392268
a,0.185976515
a,5.64425305
c,8.411572249
a,18.15081549
a,0.853551857
b,2.556774803
a,9.445292847
a,1.457696392
c,14.9703019
c,0.280392054
b,5.927425153
b,0.894312523
b,5.025994517
a,29.95017955
a,6.238736608
a,18.78094887
b,3.014068425
a,8.550262122
a,5.20839219
a,1.379555152
c,5.488279867
b,2.255676143
b,7.127602674
a,6.452197791
a,3.969097419
b,11.09696145
a,7.944432897
b,6.666021868
c,1.225094986
b,1.223258156
c,19.76954862
a,13.97811194
a,3.641819706
b,3.554176722
a,7.52377879
a,6.111725052
a,0.42250975
b,0.67505081
a,0.36371696
a,2.614207562
c,19.84322098
a,0.705032415
a,4.92041335
a,2.656106174
c,10.82655509
a,1.364320358
b,10.83528994
a,3.588144258
a,1.600398943
c,40.89378988
a,27.71500819
a,3.873571846
c,6.868270012
a,2.963465317
a,2.542617687
b,0.87863598
b,17.87208024
b,6.976314209
a,2.33276506
b,10.9885969
b,51.16026156
a,5.520655829
a,2.708404129
a,3.390798727
b,5.619278066
b,0.418603294
b,14.6253844
a,3.389868452
c,13.02326344
a,3.351666941
a,5.695088869
a,14.93514648
b,2.663361631
c,15.22154482
a,3.481630212
a,1.464943872
a,2.834231711
a,6.942495107
c,1.107307328
b,3.805793747
a,0.250354807
b,9.128616132
b,1.459116635
a,6.560396454
b,11.70699246
a,3.042480359
c,2.404200374
a,2.942114405
b,3.408825357
a,4.142925281
a,1.823409749
a,2.798587314
b,4.641349059
a,0.621548732
a,4.165905992
a,14.27648164
a,9.510876634
b,9.282230027
b,1.97611326
a,4.20231957
c,3.627202543
a,14.0464557
a,3.260683762
b,2.841165298
a,3.044393093
b,4.601508491
c,16.30986426
b,8.242118847
c,3.050856351
b,9.110419184
a,7.06934846
b,10.27933227
c,1.919969008
b,0.309417482
c,8.130726385
a,4.156781458
b,0.74223946
b,17.81112336
c,4.038743051
a,2.673701409
b,1.984081171
b,9.466982498
b,4.677650988
c,6.027833195
a,4.77977796
c,1.039153946
a,4.962501646
a,1.514502418
c,16.59210915
b,6.312925051
a,16.57558765
a,0.805936898
c,2.981608785
b,25.33270645
b,12.20841588
b,0.754703094
c,2.935476708
a,7.642576666
a,8.220446165
a,23.67320711
a,2.661975033
a,2.430579972
b,3.52635017
a,3.171589787
a,3.851851416
c,16.96424315
a,3.490745085
a,4.171951931
a,16.69202517
c,7.861449802
b,3.167408603
c,2.593167918
a,8.190694487
a,15.33833362
a,1.518837423
a,2.007376113
b,1.45741874
b,10.57965229
a,2.943038512
a,7.889435297
a,9.046398717
a,11.44037213
a,3.496835716
c,8.929974436
b,1.931110814
a,0.101323649
a,7.492566397
a,6.583350869
a,3.316810655
a,13.33876836
c,4.898509337
a,8.411645609
b,0.305216134
a,2.973054654
b,12.84831703
a,2.107352882
b,2.068702724
a,10.52248704
a,13.53792597
a,1.25699902
c,23.59011544
a,6.396604571
b,2.174837735
b,1.473145302
b,0.219458317
a,3.74459757
a,1.485368276
c,1.326175369
a,0.709045134
a,1.555639158
a,1.221736308
a,0.949562602
a,0.855603653
b,18.39334254
b,4.513176683
a,0.910981672
a,0.148837334
c,0.658461363
a,7.520112155
a,0.356982769
a,14.09352571
a,5.0618616
b,0.088600399
a,5.830976576
a,17.47194166
c,7.367033066
a,2.99819123
a,5.384754143
c,17.89627573
b,0.146419661
c,35.05345526
a,1.324258915
c,0.470309122
a,5.997208822
b,15.91934872
b,5.186297003
a,4.701459959
b,30.37661235
a,3.755027144
a,6.659377483
b,4.804645151
b,0.395842694
a,11.02214612
c,4.071394727
a,0.148567432
a,1.088920534
b,0.055358771
a,10.05067216
c,23.07459729
b,3.607418608
a,8.069567903
b,13.34102464
b,9.111193083
b,6.640482911
a,0.182416062
c,4.629769549
c,44.91217721
b,7.603938505
c,5.580133754
a,11.84371672
b,10.42968979
c,2.914800956
a,13.34871472
a,5.053155324
b,6.421433067
b,36.70019741
b,18.49351305
a,4.760865471
c,2.399616581
b,2.406613201
b,16.85069307
a,3.277637081
c,5.960898753
b,0.369896266
a,2.912612227
a,6.410222524
b,6.989414266
a,2.752575127
c,1.014760444
a,3.499086375
a,2.150429537
a,2.046557965
a,20.67474532
a,9.538678405
a,0.720216713
b,0.334600529
a,2.68051913
b,14.03183603
a,1.056864923
a,2.98169228
b,26.77527207
b,7.884132347
a,0.552369542
b,0.070787968
b,4.724744014
c,10.52932855
a,2.407626249
b,9.281640939
b,4.832492139
b,3.174453378
a,9.488873252
a,4.271209215
b,3.991371684
a,0.734131983
a,17.5333621
a,0.712714114
a,2.646515651
a,8.521979507
a,0.329445871
a,0.658994156
c,7.567394292
b,0.651508819
a,1.756692801
a,11.42434833
a,2.088730044
b,29.56561415
a,5.111863403
a,7.062461739
a,2.342801602
a,4.252746458
a,1.754282443
a,6.29812492
b,1.836899694
c,4.451691527
b,20.49017323
c,9.480329863
a,5.613351119
c,16.02682029
c,17.52421413
a,12.21384421
a,8.817885909
b,10.52063958
a,2.578995791
a,25.32613777
a,13.14660068
b,8.321612298
a,5.060101752
b,14.27436022
a,3.309482771
c,9.606139205
b,2.658833247
a,2.333397325
c,7.284592492
b,15.57346487
b,17.58845122
a,11.38042594
a,3.121891225
c,2.98723551
b,5.859956517
c,2.335192459
b,15.75447115
a,4.684223528
c,8.764549447
a,5.75405048
a,20.39687234
c,6.246355758
a,2.205332017
a,0.546291235
b,5.150709871
c,5.829005265
c,9.049433926
c,26.2641027
b,8.596327975
a,0.580750345
a,5.040670228
b,15.85403891
b,3.03103468
a,6.473084274
c,4.670608719
a,3.175125762
a,3.137636466
a,0.380378337
a,4.156312989
a,0.463302752
c,5.788212577
b,3.731966219
a,6.868411437
a,7.839453099
a,11.01900989
c,5.74560659
a,7.315105594
a,9.712110478
a,1.517913372
a,0.605107974
a,3.741469853
a,0.027968714
a,1.538868069
c,9.582976671
a,3.666231242
c,7.122096195
b,20.74956106
b,3.32645404
b,19.40774216
a,3.841796305
c,7.827608548
a,1.111627858
b,8.951718837
b,3.933125261
a,7.900900663
a,1.597951488
c,0.975219463
c,9.501883666
b,26.05222672
c,6.29888312
